snapshot_date,lifecycle_segment,segment_size,segment_share,avg_recency_days,avg_active_days_30,avg_observations_30,avg_level_current,avg_level_gain_30,guild_member_share,fast_progressor_share,reactivated_share
2005-12-31,New Explorers,13,1.0,0.0,1.0,1.0,17.615384615384617,0.0,0.46153846153846156,0.0,0.0
2006-01-31,Casual Returners,1352,0.22903608334745046,10.968934911242604,3.3875739644970415,19.949704142011836,14.057692307692308,1.8661242603550297,0.0073964497041420114,0.03550295857988166,0.0
2006-01-31,Core Engaged,1505,0.2549551075724208,1.669767441860465,21.432558139534883,654.7574750830565,45.80664451827243,9.332225913621263,0.0,0.5322259136212625,0.0
2006-01-31,Fast Progressors,351,0.05946129086904964,6.4415954415954415,6.584045584045584,81.95441595441595,14.065527065527066,10.638176638176638,0.0,1.0,0.0
2006-01-31,Low Activity / Other,1902,0.32220904624767066,16.566246056782333,2.3848580441640377,14.466876971608833,9.393270241850683,1.1051524710830705,0.015247108307045216,0.012618296529968454,0.0
2006-01-31,New Explorers,793,0.13433847196340842,2.1765447667087012,1.730138713745271,21.132408575031526,6.64186633039092,3.167717528373266,0.0,0.17276166456494324,0.0
2006-02-28,At-Risk Players,360,0.041119360365505425,19.755555555555556,2.875,43.325,31.455555555555556,0.5777777777777777,0.0,0.005555555555555556,0.0
2006-02-28,Casual Returners,1335,0.15248429468874927,9.522097378277154,3.349812734082397,18.45318352059925,12.325842696629213,1.9662921348314606,0.0,0.041947565543071164,0.0
2006-02-28,Core Engaged,1578,0.18023986293546546,1.314955640050697,21.345373891001266,672.0095057034221,46.347275031685676,9.013941698352344,0.0,0.5012674271229405,0.0
2006-02-28,Fast Progressors,359,0.04100513992004569,7.220055710306407,6.6824512534818945,79.74094707520891,13.724233983286908,10.671309192200557,0.0,1.0,0.0
2006-02-28,Lapsed Players,2422,0.2766419189034837,43.99628406275805,0.0,0.0,9.20148637489678,0.0,0.012799339388934764,0.0,0.0
2006-02-28,Low Activity / Other,1886,0.21541976013706454,16.80540827147402,2.3218451749734887,12.923647932131495,8.237009544008483,1.0646871686108166,0.0,0.009013785790031814,0.0
2006-02-28,New Explorers,756,0.08635065676756139,2.041005291005291,1.757936507936508,25.265873015873016,6.167989417989418,3.681216931216931,0.0,0.19973544973544974,0.0
2006-02-28,Reactivated Players,59,0.0067390062821245005,2.288135593220339,1.4067796610169492,12.305084745762711,15.338983050847459,0.6779661016949152,0.0,0.01694915254237288,1.0
2006-03-31,At-Risk Players,470,0.04227379025004497,20.719148936170214,2.8085106382978724,35.17659574468085,32.53829787234042,0.40638297872340423,0.0,0.006382978723404255,0.0
2006-03-31,Casual Returners,1169,0.10514481021766504,9.455945252352437,3.46792130025663,16.20102651839179,13.85885372112917,1.2523524379811806,0.0,0.06159110350727117,0.0
2006-03-31,Core Engaged,1446,0.1300593631948192,1.5463347164591978,20.70470262793914,596.0435684647302,47.47579529737206,7.686030428769018,0.0,0.487551867219917,0.0
2006-03-31,Fast Progressors,335,0.030131318582478864,7.838805970149254,6.376119402985075,64.57910447761193,13.943283582089553,8.33134328358209,0.0,1.0,0.0
2006-03-31,Lapsed Players,5334,0.47976254722072315,57.98950131233596,0.0,0.0,9.426321709786277,0.0,0.0054368203974503185,0.0,0.0
2006-03-31,Low Activity / Other,1702,0.15308508724590753,16.731492361927145,2.2602820211515864,10.888366627497062,9.303760282021152,0.8343125734430082,0.0,0.038190364277320796,0.0
2006-03-31,New Explorers,544,0.04892966360856269,2.514705882352941,1.7904411764705883,24.93014705882353,5.911764705882353,3.244485294117647,0.0,0.2775735294117647,0.0
2006-03-31,Reactivated Players,118,0.010613419679798525,2.9237288135593222,1.2457627118644068,6.305084745762712,20.1864406779661,0.3983050847457627,0.0,0.03389830508474576,1.0
2006-04-30,At-Risk Players,384,0.028846153846153848,20.197916666666668,2.7994791666666665,29.708333333333332,31.96875,0.3567708333333333,0.0,0.0026041666666666665,0.0
2006-04-30,Casual Returners,1153,0.08661358173076923,9.555941023417173,3.495229835212489,16.681699913269732,15.63052905464007,1.2636600173460537,0.0,0.06331309627059845,0.0
2006-04-30,Core Engaged,1417,0.1064453125,1.4495412844036697,20.557515878616798,610.394495412844,48.26534932956951,6.6866619618913195,0.0,0.4417784050811574,0.0
2006-04-30,Fast Progressors,302,0.022686298076923076,8.397350993377483,5.864238410596027,59.82781456953642,13.324503311258278,8.665562913907285,0.0,1.0,0.0
2006-04-30,Lapsed Players,7610,0.5716646634615384,73.90591327201051,0.0,0.0,9.8419185282523,0.0,0.0036793692509855453,0.0,0.0
2006-04-30,Low Activity / Other,1691,0.12702824519230768,17.27794204612655,2.3039621525724425,10.191602602010645,9.607924305144884,0.735659373151981,0.0,0.039621525724423415,0.0
2006-04-30,New Explorers,614,0.04612379807692308,2.2866449511400653,1.9071661237785016,25.28501628664495,5.884364820846906,3.5618892508143323,0.0,0.28013029315960913,0.0
2006-04-30,Reactivated Players,141,0.010591947115384616,2.3191489361702127,1.3687943262411348,9.056737588652481,15.97872340425532,0.7163120567375887,0.0,0.05673758865248227,1.0
2006-05-31,At-Risk Players,390,0.025385666861941027,19.22820512820513,3.1717948717948716,43.41025641025641,33.12564102564102,0.37948717948717947,0.0,0.01282051282051282,0.0
2006-05-31,Casual Returners,1152,0.07498535442296426,9.272569444444445,3.420138888888889,14.047743055555555,14.6875,1.1493055555555556,0.0,0.06944444444444445,0.0
2006-05-31,Core Engaged,1386,0.09021675454012888,1.132034632034632,21.364357864357864,604.6637806637807,48.086580086580085,6.984126984126984,0.0,0.4444444444444444,0.0
2006-05-31,Fast Progressors,278,0.018095424070819502,8.20503597122302,5.679856115107913,56.014388489208635,12.66906474820144,8.755395683453237,0.0,1.0,0.0
2006-05-31,Lapsed Players,9858,0.6416715485256785,89.69080949482654,0.0,0.0,9.886082369649015,0.0,0.0028403327246906067,0.0,0.0
2006-05-31,Low Activity / Other,1664,0.10831217861094838,16.150240384615383,2.464543269230769,10.345552884615385,11.213341346153847,0.703125,0.0,0.03064903846153846,0.0
2006-05-31,New Explorers,484,0.031504263490203736,1.993801652892562,1.7334710743801653,18.177685950413224,5.353305785123967,3.121900826446281,0.0,0.2665289256198347,0.0
2006-05-31,Reactivated Players,151,0.009828809477315629,2.251655629139073,1.3576158940397351,7.311258278145695,19.774834437086092,0.609271523178808,0.0,0.033112582781456956,1.0
2006-06-30,At-Risk Players,358,0.020799442249593306,19.787709497206706,2.804469273743017,39.03631284916201,32.150837988826815,0.40782122905027934,0.0,0.019553072625698324,0.0
2006-06-30,Casual Returners,1207,0.07012549384150593,9.43579121789561,3.444076222038111,14.704225352112676,16.576636288318145,1.0729080364540182,0.0,0.09030654515327258,0.0
2006-06-30,Core Engaged,1337,0.07767836393214037,1.6088257292445773,20.779356768885563,552.2363500373972,48.952131637995514,5.697083021690352,0.0,0.43904263275991023,0.0
2006-06-30,Fast Progressors,337,0.01957936323495236,8.409495548961424,5.851632047477745,58.21364985163205,13.970326409495549,7.905044510385757,0.0,1.0,0.0
2006-06-30,Lapsed Players,11777,0.6842319312107832,105.27570688630381,0.0,0.0,9.859217118111573,0.0,0.00237751549630636,0.0,0.0
2006-06-30,Low Activity / Other,1617,0.09394608412735302,17.176252319109462,2.0377241805813235,8.444032158317873,10.901051329622758,0.7074829931972789,0.0,0.06740878169449598,0.0
2006-06-30,New Explorers,390,0.022658610271903322,2.3153846153846156,1.8051282051282052,21.653846153846153,5.723076923076923,3.5846153846153848,0.0,0.41025641025641024,0.0
2006-06-30,Reactivated Players,189,0.010980711131768534,2.5502645502645502,1.3703703703703705,7.936507936507937,17.78306878306878,0.4021164021164021,0.0,0.037037037037037035,1.0
2006-07-31,At-Risk Players,350,0.01885166433265108,19.045714285714286,2.9914285714285715,30.045714285714286,33.67142857142857,0.3742857142857143,0.0,0.008571428571428572,0.0
2006-07-31,Casual Returners,1110,0.059786706883550575,7.95945945945946,3.5198198198198196,15.028828828828829,17.614414414414416,0.7144144144144144,0.0,0.05945945945945946,0.0
2006-07-31,Core Engaged,1215,0.0654422061833459,1.4362139917695473,21.247736625514403,561.99341563786,50.062551440329216,5.690534979423869,0.0,0.3983539094650206,0.0
2006-07-31,Fast Progressors,300,0.016158569427986644,7.28,6.28,61.1,14.573333333333334,7.6066666666666665,0.0,1.0,0.0
2006-07-31,Lapsed Players,13747,0.7404395130884412,121.10547755874009,0.0,0.0,10.026260274969085,0.0,0.001964064886884411,0.0,0.0
2006-07-31,Low Activity / Other,1312,0.07066681029839492,16.669969512195124,2.673780487804878,12.979420731707316,13.730182926829269,0.6227134146341463,0.0,0.04954268292682927,0.0
2006-07-31,New Explorers,337,0.018151459657438328,2.1038575667655786,1.9080118694362018,24.299703264094955,5.6973293768546,3.72106824925816,0.0,0.40059347181008903,0.0
2006-07-31,Reactivated Players,195,0.010503070128191317,2.235897435897436,1.476923076923077,8.271794871794873,15.938461538461539,0.49743589743589745,0.0,0.03076923076923077,1.0
2006-08-31,At-Risk Players,293,0.014768889560965774,19.474402730375427,3.1808873720136517,41.33105802047782,36.484641638225256,0.3890784982935154,0.0,0.04436860068259386,0.0
2006-08-31,Casual Returners,1056,0.0532284893391804,9.032196969696969,3.493371212121212,13.594696969696969,18.181818181818183,0.6221590909090909,0.0,0.0625,0.0
2006-08-31,Core Engaged,1193,0.060134079338676344,1.6697401508801342,21.114836546521374,557.2011735121542,50.27158424140821,5.387259010896899,0.0,0.413243922883487,0.0
2006-08-31,Fast Progressors,359,0.01809567014466455,7.816155988857939,6.233983286908078,57.089136490250695,16.114206128133706,6.587743732590529,0.0,1.0,0.0
2006-08-31,Lapsed Players,15145,0.7633953324260295,139.90954110267415,0.0,0.0,10.144139980191483,0.0,0.001650709805216243,0.0,0.0
2006-08-31,Low Activity / Other,1379,0.06950955189273653,16.15083393763597,2.4945612762871647,10.598259608411892,13.221899927483683,0.5409717186366932,0.0,0.07541696881798404,0.0
2006-08-31,New Explorers,245,0.01234941277282121,2.563265306122449,1.7714285714285714,21.93469387755102,5.579591836734694,2.9183673469387754,0.0,0.43673469387755104,0.0
2006-08-31,Reactivated Players,169,0.00851857452492565,2.4792899408284024,1.3609467455621302,7.502958579881657,20.585798816568047,0.35502958579881655,0.0,0.03550295857988166,1.0
2006-09-30,At-Risk Players,370,0.0177799135031235,18.083783783783783,2.9756756756756757,31.145945945945947,34.82432432432432,0.35135135135135137,0.0,0.08648648648648649,0.0
2006-09-30,Casual Returners,924,0.044401729937530034,8.722943722943723,3.396103896103896,11.784632034632034,19.545454545454547,0.5108225108225108,0.0,0.09307359307359307,0.0
2006-09-30,Core Engaged,1031,0.049543488707352236,1.437439379243453,21.255092143549952,591.2657613967023,52.48205625606207,3.903976721629486,0.0,0.35984481086323955,0.0
2006-09-30,Fast Progressors,284,0.013647284959154253,6.295774647887324,6.21830985915493,56.151408450704224,19.12323943661972,5.542253521126761,0.0,1.0,0.0
2006-09-30,Lapsed Players,16675,0.8012974531475252,155.99652173913043,0.0,0.0,10.307106446776611,0.0,0.0014992503748125937,0.0,0.0
2006-09-30,Low Activity / Other,1134,0.05449303219605959,16.401234567901234,2.101410934744268,8.059082892416226,13.208112874779541,0.41005291005291006,0.0,0.09700176366843033,0.0
2006-09-30,New Explorers,223,0.010716001922152812,2.6547085201793723,1.5605381165919283,11.596412556053812,4.780269058295964,2.4349775784753365,0.0,0.4439461883408072,0.0
2006-09-30,Reactivated Players,169,0.008121095627102354,2.591715976331361,1.3727810650887573,8.846153846153847,20.414201183431953,0.4911242603550296,0.0,0.08284023668639054,1.0
2006-10-31,At-Risk Players,239,0.010952250022912656,19.01255230125523,2.6443514644351462,30.267782426778243,38.27196652719665,0.30962343096234307,0.0,0.029288702928870293,0.0
2006-10-31,Casual Returners,979,0.04486298231142884,7.837589376915219,3.537282941777324,13.1511746680286,20.310520939734424,0.5127681307456589,0.0,0.05107252298263534,0.0
2006-10-31,Core Engaged,1022,0.046833470809275045,1.3727984344422701,20.407045009784735,518.9334637964774,51.28962818003914,4.26614481409002,0.0,0.35812133072407043,0.0
2006-10-31,Fast Progressors,219,0.010035743744844653,7.28310502283105,6.242009132420091,58.757990867579906,17.328767123287673,6.52054794520548,0.0,1.0,0.0
2006-10-31,Lapsed Players,17736,0.8127577673907066,175.85588633288228,0.0,0.0,10.306495263870096,0.0,0.0014095624718087505,0.0,0.0
2006-10-31,Low Activity / Other,1184,0.05425717166162588,15.99831081081081,2.347972972972973,9.68581081081081,15.565878378378379,0.41300675675675674,0.0,0.05827702702702703,0.0
2006-10-31,New Explorers,248,0.011364677848043259,1.9838709677419355,1.7862903225806452,22.419354838709676,5.935483870967742,3.774193548387097,0.0,0.4637096774193548,0.0
2006-10-31,Reactivated Players,195,0.008935936211163046,2.0358974358974358,1.5384615384615385,11.984615384615385,22.584615384615386,0.7794871794871795,0.0,0.07692307692307693,1.0
2006-11-30,At-Risk Players,259,0.00983706179497892,19.042471042471043,2.833976833976834,29.347490347490346,38.06563706563706,0.2471042471042471,0.0,0.05405405405405406,0.0
2006-11-30,Casual Returners,1914,0.0726955068555585,8.58098223615465,3.361546499477534,13.337513061650993,23.794670846394986,0.40334378265412746,0.0,0.06635318704284221,0.0
2006-11-30,Core Engaged,1907,0.07242964032055908,1.696906135291033,19.3696906135291,483.6948085998951,51.115888830624016,4.508652333508128,0.0,0.3917147351861563,0.0
2006-11-30,Fast Progressors,560,0.021269322799954422,7.269642857142857,5.973214285714286,48.59107142857143,18.175,5.078571428571428,0.0,1.0,0.0
2006-11-30,Lapsed Players,18731,0.7114208667249041,194.69633228338049,0.0,0.0,10.426885911056537,0.0,0.0013346858149591587,0.0,0.0
2006-11-30,Low Activity / Other,2142,0.08135515970982567,16.03361344537815,2.3286647992530347,9.374416433239963,17.18394024276377,0.3585434173669468,0.0,0.07889822595704948,0.0
2006-11-30,New Explorers,639,0.024269816552090852,2.3943661971830985,1.6510172143974962,15.730829420970267,13.03755868544601,1.9953051643192488,0.0,0.28482003129890454,0.0
2006-11-30,Reactivated Players,177,0.006722625242128451,2.694915254237288,1.2881355932203389,5.68361581920904,21.480225988700564,0.2655367231638418,0.0,0.06779661016949153,1.0
2006-12-31,At-Risk Players,438,0.015443743168435527,19.152968036529682,2.9794520547945207,29.26255707762557,38.04109589041096,0.3242009132420091,0.0,0.0821917808219178,0.0
2006-12-31,Casual Returners,1749,0.061669193610944605,8.554602630074328,3.4425385934819897,13.770726129216696,23.62264150943396,0.39622641509433965,0.0,0.06632361349342482,0.0
2006-12-31,Core Engaged,1858,0.06551249955925391,1.5150699677072121,20.216361679224974,491.70129171151774,51.396124865446716,4.271259418729817,0.0,0.39289558665231433,0.0
2006-12-31,Fast Progressors,530,0.018687634427558972,6.422641509433962,6.152830188679245,52.64528301886792,19.160377358490567,4.966037735849056,0.0,1.0,0.0
2006-12-31,Lapsed Players,21003,0.7405592186453228,203.60829405323048,0.0,0.0,10.815550159501024,0.0,0.0011903061467409418,0.0,0.0
2006-12-31,Low Activity / Other,2041,0.07196502238990163,16.16217540421362,2.4360607545320923,9.716315531602156,18.333659970602646,0.31749142577168055,0.0,0.06859382655561,0.0
2006-12-31,New Explorers,458,0.016148936920418886,2.148471615720524,1.6550218340611353,16.53711790393013,9.34934497816594,2.506550218340611,0.0,0.388646288209607,0.0
2006-12-31,Reactivated Players,284,0.010013751278163676,2.066901408450704,1.295774647887324,6.957746478873239,23.383802816901408,0.3274647887323944,0.0,0.09154929577464789,1.0
2007-01-31,At-Risk Players,501,0.016547214056874857,20.063872255489024,2.708582834331337,25.491017964071855,40.51297405189621,0.1596806387225549,0.0,0.06187624750499002,0.0
2007-01-31,Casual Returners,1614,0.05330779139280642,8.515489467162329,3.392193308550186,13.877942998760842,24.213135068153655,0.40582403965303593,0.0,0.07496902106567534,0.0
2007-01-31,Core Engaged,1756,0.05799782012748951,1.6241457858769932,18.96469248291572,427.73348519362185,51.44362186788155,3.983485193621868,0.0,0.3895216400911162,0.0
2007-01-31,Fast Progressors,423,0.013971001089936255,7.009456264775413,5.947990543735225,48.182033096926716,18.257683215130022,5.148936170212766,0.0,1.0,0.0
2007-01-31,Lapsed Players,23119,0.7635829177263269,214.53138111510015,0.0,0.0,11.317790561875514,0.0,0.0010813616505904234,0.0,0.0
2007-01-31,Low Activity / Other,2087,0.06893021105129306,16.789171058936272,2.179683756588404,8.082414949688548,16.461907043603258,0.34211787254432197,0.0,0.0776233828461907,0.0
2007-01-31,New Explorers,488,0.016117845229051755,2.165983606557377,1.6700819672131149,15.524590163934427,8.471311475409836,2.3258196721311477,0.0,0.33811475409836067,0.0
2007-01-31,Reactivated Players,289,0.009545199326221224,2.3494809688581313,1.4152249134948096,9.131487889273357,25.05190311418685,0.370242214532872,0.0,0.06228373702422145,1.0
2007-02-28,At-Risk Players,385,0.01205347359193513,18.961038961038962,2.8753246753246753,24.01298701298701,39.58441558441559,0.35064935064935066,0.0,0.07792207792207792,0.0
2007-02-28,Casual Returners,1693,0.05300397608089916,8.015357353809804,3.433549911399882,13.106910809214412,24.314825753101005,0.4051978735971648,0.0,0.06674542232722977,0.0
2007-02-28,Core Engaged,1765,0.055258132181209105,1.614730878186969,18.79943342776204,444.55354107648725,51.40169971671388,4.060056657223796,0.0,0.38696883852691216,0.0
2007-02-28,Fast Progressors,380,0.011896934973858051,7.121052631578947,5.844736842105263,48.53947368421053,18.93421052631579,5.0,0.0,1.0,0.0
2007-02-28,Lapsed Players,24832,0.7774333928180082,226.0698292525773,0.0,0.0,11.50060405927835,0.0,0.0010067654639175257,0.0,0.0
2007-02-28,Low Activity / Other,2168,0.06787514479822172,16.745848708487085,2.208487084870849,8.041512915129152,15.652675276752767,0.3067343173431734,0.0,0.06780442804428044,0.0
2007-02-28,New Explorers,404,0.012648320340628032,2.014851485148515,1.6732673267326732,19.559405940594058,7.294554455445544,2.891089108910891,0.0,0.39851485148514854,0.0
2007-02-28,Reactivated Players,314,0.0098306252152406,2.4203821656050954,1.4203821656050954,7.36624203821656,22.585987261146496,0.3343949044585987,0.0,0.06369426751592357,1.0
2007-03-31,At-Risk Players,334,0.009827576060730888,19.58383233532934,2.781437125748503,22.676646706586826,33.06287425149701,0.32934131736526945,0.0,0.07784431137724551,0.0
2007-03-31,Casual Returners,1728,0.05084446536809274,8.682291666666666,3.4479166666666665,13.088541666666666,26.93113425925926,0.30844907407407407,0.0,0.04918981481481482,0.0
2007-03-31,Core Engaged,1791,0.05269816983463779,1.8514796203238415,16.820770519262982,389.25739810161923,52.13288665549972,3.6370742601898383,0.0,0.3545505304299274,0.0
2007-03-31,Fast Progressors,296,0.00870946860471959,8.506756756756756,5.530405405405405,41.195945945945944,18.118243243243242,4.510135135135135,0.0,1.0,0.0
2007-03-31,Lapsed Players,26530,0.7806155475784147,239.84775725593667,0.0,0.0,11.086618921975122,0.0,0.0009423294383716547,0.0,0.0
2007-03-31,Low Activity / Other,2035,0.059877596657447185,16.856511056511057,2.058968058968059,6.983292383292383,15.825552825552826,0.3936117936117936,0.0,0.08697788697788698,0.0
2007-03-31,New Explorers,757,0.022273877478961927,2.347424042272127,1.5865257595772788,16.60898282694848,7.948480845442536,2.3236459709379127,0.0,0.3381770145310436,0.0
2007-03-31,Reactivated Players,515,0.015153298416995233,2.2310679611650484,1.7339805825242718,16.497087378640778,33.73009708737864,0.39805825242718446,0.0,0.07184466019417475,1.0
2007-04-30,At-Risk Players,504,0.011829597465086257,19.91269841269841,2.501984126984127,28.09325396825397,39.236111111111114,0.3392857142857143,0.0,0.003968253968253968,0.0
2007-04-30,Casual Returners,3304,0.07754958338223213,11.743038740920097,3.0457021791767556,11.567191283292978,18.005750605326877,1.5311743341404358,0.0,0.06779661016949153,0.0
2007-04-30,Core Engaged,3593,0.08433282478582325,4.698302254383523,14.946006123016977,406.0180907319789,44.13915947676037,10.96576676871695,0.0,0.6490397996103535,0.0
2007-04-30,Fast Progressors,470,0.011031569064663772,11.406382978723403,4.165957446808511,32.28936170212766,9.646808510638298,7.897872340425532,0.0,1.0,0.0
2007-04-30,Lapsed Players,27459,0.6445018190353244,254.52653046360027,0.0,0.0,10.235696857132451,0.0,0.0009104483047452566,0.0,0.0
2007-04-30,Low Activity / Other,5878,0.13796502757892265,19.86968356583872,1.3404219122150391,4.212487240558013,9.239707383463763,0.8089486219802654,0.0,0.027220142905750255,0.0
2007-04-30,New Explorers,1085,0.025466494542894028,2.16036866359447,1.536405529953917,15.308755760368664,5.035023041474655,2.6175115207373274,0.0,0.17050691244239632,0.0
2007-04-30,Reactivated Players,312,0.007323084145053398,2.269230769230769,1.3653846153846154,10.28525641025641,22.14423076923077,0.5833333333333334,0.0,0.028846153846153848,1.0
2007-05-31,At-Risk Players,1006,0.021887170115092575,17.32803180914513,3.2047713717693838,34.709741550695824,35.25248508946322,0.5924453280318092,0.0,0.03180914512922465,0.0
2007-05-31,Casual Returners,2032,0.04420947283684703,12.062007874015748,3.199803149606299,13.767224409448819,20.959153543307085,1.0994094488188977,0.0,0.09891732283464567,0.0
2007-05-31,Core Engaged,2318,0.050431869112111914,3.921484037963762,16.19025021570319,411.8593615185505,54.95125107851596,6.4383088869715275,0.0,0.502588438308887,0.0
2007-05-31,Fast Progressors,383,0.008332789417575006,11.660574412532638,4.712793733681462,39.44386422976501,12.028720626631854,7.725848563968668,0.0,1.0,0.0
2007-05-31,Lapsed Players,36127,0.7860017840436874,226.80734630608686,0.0,0.0,10.266282835552357,0.0,0.0006920032108948985,0.0,0.0
2007-05-31,Low Activity / Other,3811,0.08291451819942128,18.376541590133822,1.5158750983993703,4.7698766727892945,11.068748360010495,0.5261086329047494,0.0,0.05326685909210181,0.0
2007-05-31,New Explorers,231,0.005025781606944717,0.961038961038961,1.1385281385281385,11.38961038961039,9.1991341991342,1.9090909090909092,0.0,0.2077922077922078,0.0
2007-05-31,Reactivated Players,55,0.0011966146683201706,0.8727272727272727,1.0,5.4363636363636365,25.963636363636365,0.2909090909090909,0.0,0.0,1.0
2007-06-30,At-Risk Players,432,0.008692502716407098,19.65509259259259,2.696759259259259,29.46990740740741,39.75925925925926,0.4375,0.0,0.032407407407407406,0.0
2007-06-30,Casual Returners,2289,0.04605819147651817,9.756662297946702,3.308868501529052,12.82262996941896,22.23285277413718,0.8615115771079074,0.0,0.07077326343381389,0.0
2007-06-30,Core Engaged,2539,0.051088574992957464,2.0854667191807796,19.24379677038204,513.0547459629776,55.362741236707365,5.689641591177629,0.0,0.4356045687278456,0.0
2007-06-30,Fast Progressors,333,0.006700470843897139,10.015015015015015,4.918918918918919,39.408408408408405,12.42942942942943,7.156156156156156,0.0,1.0,0.0
2007-06-30,Lapsed Players,39262,0.7900116704897582,237.4851000967857,0.0,0.0,10.090418216086801,0.0,0.0006367480006112781,0.0,0.0
2007-06-30,Low Activity / Other,3263,0.06565656565656566,18.143426294820717,1.7916028194912657,5.837266319338032,11.643579528041679,0.6276432730615997,0.0,0.06037388905914802,0.0
2007-06-30,New Explorers,1148,0.023099521107489234,2.481707317073171,1.5235191637630663,15.128919860627178,5.2613240418118465,3.000871080139373,0.0,0.31097560975609756,0.0
2007-06-30,Reactivated Players,432,0.008692502716407098,2.5393518518518516,1.3472222222222223,9.331018518518519,22.92361111111111,0.6504629629629629,0.0,0.05092592592592592,1.0
2007-07-31,At-Risk Players,527,0.009905084108636407,18.29032258064516,2.9468690702087286,27.8842504743833,40.514231499051235,0.3776091081593928,0.0,0.015180265654648957,0.0
2007-07-31,Casual Returners,2181,0.0409923879334649,9.388812471343421,3.2420907840440165,13.737276478679505,22.267308574048602,1.1104997707473636,0.0,0.10591471801925723,0.0
2007-07-31,Core Engaged,2400,0.04510854243022272,1.7583333333333333,19.5675,494.37083333333334,55.9675,5.236666666666666,0.0,0.40541666666666665,0.0
2007-07-31,Fast Progressors,407,0.00764965698712527,8.943488943488944,4.938574938574939,40.584766584766584,12.14004914004914,7.152334152334152,0.0,1.0,0.0
